file_code,pass,is_fail_doc,category_name,relevancy,above_rel_cutoff,date
bbc_0,1,0,Top/politics/healthcarepolicy,1.00,1,04May2014 11:24:33.0
bbc_0,1,0,Top/politics/healthcarepolicy/quarntine_strengthening,1.00,1,04May2014 11:24:33.0
bbc_0,1,0,Top/events,1.00,1,04May2014 11:24:33.0
bbc_0,1,0,Top/events/onlinetransformed,1.00,1,04May2014 11:24:33.0
bbc_0,1,0,Top/economy/coronacrisis,1.00,1,04May2014 11:24:33.0
bbc_0,1,0,Top/coronavirus,1.00,1,04May2014 11:24:33.0
bbc_0,1,0,Top/economy/crisis,1.00,1,04May2014 11:24:33.0
bbc_1,1,0,Top/health,1.00,1,04May2014 11:24:33.0
bbc_1,1,0,Top/society,1.00,1,04May2014 11:24:33.0
bbc_1,1,0,Top/science/developingnewdrugs,1.00,1,04May2014 11:24:33.0
bbc_1,1,0,Top/science/developingvaccine,1.00,1,04May2014 11:24:33.0
bbc_1,1,0,Top/politics/healthcarepolicy/safetysteps,1.00,1,04May2014 11:24:33.0
bbc_1,1,0,Top/coronavirus,1.00,1,04May2014 11:24:33.0
bbc_10,1,0,Top/economy/crisis,1.00,1,04May2014 11:24:33.0
bbc_10,1,0,Top/health,1.00,1,04May2014 11:24:33.0
bbc_10,1,0,Top/coronavirus,1.00,1,04May2014 11:24:33.0
bbc_10,1,0,Top/economy/coronaimport,1.00,1,04May2014 11:24:33.0
bbc_100,1,0,Top/coronavirus,1.00,1,04May2014 11:24:33.0
bbc_102,1,0,Top/events,1.00,1,04May2014 11:24:33.0
bbc_105,1,0,Top/health,1.00,1,04May2014 11:24:33.0
bbc_105,1,0,Top/technologies,1.00,1,04May2014 11:24:33.0
bbc_105,1,0,Top/events,1.00,1,04May2014 11:24:33.0
bbc_105,1,0,Top/coronavirus,1.00,1,04May2014 11:24:33.0
bbc_105,1,0,Top/politics/healthcarepolicy/safetysteps,1.00,1,04May2014 11:24:33.0
bbc_106,1,0,Top/society,1.00,1,04May2014 11:24:33.0
bbc_108,1,0,Top/coronavirus,1.00,1,04May2014 11:24:33.0
bbc_108,1,0,Top/health,1.00,1,04May2014 11:24:33.0
bbc_11,1,0,Top/technologies,1.00,1,04May2014 11:24:33.0
bbc_11,1,0,Top/coronavirus,1.00,1,04May2014 11:24:33.0
bbc_11,1,0,Top/politics/healthcarepolicy/transport,1.00,1,04May2014 11:24:33.0
bbc_111,1,0,Top/technologies,1.00,1,04May2014 11:24:33.0
bbc_111,1,0,Top/politics,1.00,1,04May2014 11:24:33.0
bbc_112,1,0,Top/society/death,1.00,1,04May2014 11:24:33.0
bbc_112,1,0,Top/technologies,1.00,1,04May2014 11:24:33.0
bbc_112,1,0,Top/events,1.00,1,04May2014 11:24:33.0
